,text,target,label
3976,"so , by this thread bernie only works in congress when it benefits him . will never get my vote bernie",bernie sanders,0
3977,bernie s a one note bad song but thinks he can get away with playing that tune no matter who is listening .,bernie sanders,0
3978,and good thing bernie is running so we can work towards those things .,bernie sanders,1
3979,a bid and a bet for the presidency . a bid for aoc to be chosen as vice president . a bet sen sanders won t live out his term . election 2020,bernie sanders,0
3980,"yes , i saw that . sanders could have been more precise but his point still broadly stands . the us is the only major industrialized country that does t provide for guaranteed universal healthcare .",bernie sanders,1
3981,"hell no Instant Message not . but Instant Message not a socialist . i fully realize and accept that inequality will happen . i have no desire to change that by force through the state . sanders does , so he should put his money all of it where his mouth is if he wants other to change .",bernie sanders,0
3982,"making it official . thank you dan wood dear american voters , this international observer of the us elections endorses bernie sanders because she believes he is the only candidate who is serious about solving climate change . . . i endorse bernie bernie sanders",bernie sanders,1
3983,"everyone was so aggressive toward bernie sanders in sc debate that he came off as the only adult in the room . it was easily his greatest debate victory . all because every other person came off as a bullying , petulant , child . dem debate 2020 democratic debates dem debates debate",bernie sanders,0
3984,"so the russians were bernie bros , had roleplaying accounts on twitter , and sent bernie money from many accounts under multiple names . how is that different from 40 of democrats ?",bernie sanders,0
3985,"bernie , i am angry at you . with all your blustering , you have not donated any real amount of your money to the poor . but you talk a game . . . can t say it is good because people are waking up to your lies .",bernie sanders,0
3986,"insensitive , unwise move , bernie sanders . please put others pain and trauma before campaigning .",bernie sanders,0
3987,this guy should have quit after his first tweet . . . the too and one just cements is neo li be aral status as one of the cult members . people like bernie because he is authentic and for his polices which he clearly believes in . no one else even registers on that scale yet .,bernie sanders,1
3988,"i love you bernie . when you are elected , would you help the 40 year plus people get free education while cutting funding on these fake wars",bernie sanders,1
3989,"bernie supporters hate billionaires so much that when one donates 10 billion dollars to a cause , they go ugh i guess thats fine bernie sanders jeff bezos",bernie sanders,0
3990,she was a lobbiest who among other things lobbied for the nra . that was not hillary taking nra money . bernie sanders is a lying scumbag who deflects all blame onto others . we are coming for the seats of all nra funded politicians .,bernie sanders,0
3991,"what ? ! no , bernie , we criticize you because youre a hypocrite , and you in fact , are for sale . what did you get from the clinton for giving up the 16 primary ?",bernie sanders,0
3992,"in his cold war travels , bernie sanders found much to admire behind enemy lines . now thats a problem for his 2020 presidential campaign . via washington post us politics",bernie sanders,1
